handle,family,action,old_variant,new_variant,old_price,new_price,change
print-stitch-patches,Embroidery,UPDATE,3.0 inch - 1000+,3.0 inch - 401-500,0.73,1.00,+37%
print-stitch-patches,Embroidery,UPDATE,3.5 inch - 1000+,3.5 inch - 401-500,0.84,1.40,+67%
print-stitch-patches,Embroidery,UPDATE,4.0 inch - 1000+,4.0 inch - 401-500,0.98,1.60,+63%
print-stitch-patches,Embroidery,UPDATE,4.5 inch - 1000+,4.5 inch - 401-500,1.11,2.25,+103%
print-stitch-patches,Embroidery,UPDATE,5.0 inch - 1000+,5.0 inch - 401-500,1.21,2.60,+115%
print-stitch-patches,Embroidery,UPDATE,6.0 inch - 1000+,6.0 inch - 401-500,1.46,3.40,+133%
print-stitch-patches,Embroidery,UPDATE,7.0 inch - 1000+,7.0 inch - 401-500,1.70,4.10,+141%
print-stitch-patches,Embroidery,UPDATE,8.0 inch - 1000+,8.0 inch - 401-500,1.96,4.60,+135%
print-stitch-patches,Embroidery,UPDATE,9.0 inch - 1000+,9.0 inch - 401-500,2.19,5.50,+151%
print-stitch-patches,Embroidery,UPDATE,10.0 inch - 1000+,10.0 inch - 401-500,2.43,6.10,+151%
print-stitch-patches,Embroidery,UPDATE,11.0 inch - 1000+,11.0 inch - 401-500,2.67,6.50,+143%
print-stitch-patches,Embroidery,UPDATE,12.0 inch - 1000+,12.0 inch - 401-500,2.92,7.60,+160%
print-stitch-patches,Embroidery,UPDATE,13.0 inch - 1000+,13.0 inch - 401-500,3.98,9.10,+129%
print-stitch-patches,Embroidery,UPDATE,14.0 inch - 1000+,14.0 inch - 401-500,5.10,10.20,+100%
print-stitch-patches,Embroidery,UPDATE,15.0 inch - 1000+,15.0 inch - 401-500,6.40,11.50,+80%
print-stitch-patches,Embroidery,UPDATE,16.0 inch - 1000+,16.0 inch - 401-500,7.60,12.40,+63%
print-stitch-patches,Embroidery,CREATE,,1.0 inch - 501-700,,1.20,new
print-stitch-patches,Embroidery,CREATE,,1.5 inch - 501-700,,1.20,new
print-stitch-patches,Embroidery,CREATE,,2.0 inch - 501-700,,1.20,new
print-stitch-patches,Embroidery,CREATE,,2.5 inch - 501-700,,1.20,new
print-stitch-patches,Embroidery,CREATE,,3.0 inch - 501-700,,0.81,new
print-stitch-patches,Embroidery,CREATE,,3.5 inch - 501-700,,1.05,new
print-stitch-patches,Embroidery,CREATE,,4.0 inch - 501-700,,1.30,new
print-stitch-patches,Embroidery,CREATE,,4.5 inch - 501-700,,2.00,new
print-stitch-patches,Embroidery,CREATE,,5.0 inch - 501-700,,2.40,new
print-stitch-patches,Embroidery,CREATE,,6.0 inch - 501-700,,3.10,new
print-stitch-patches,Embroidery,CREATE,,7.0 inch - 501-700,,4.00,new
print-stitch-patches,Embroidery,CREATE,,8.0 inch - 501-700,,4.30,new
print-stitch-patches,Embroidery,CREATE,,9.0 inch - 501-700,,5.20,new
print-stitch-patches,Embroidery,CREATE,,10.0 inch - 501-700,,5.80,new
print-stitch-patches,Embroidery,CREATE,,11.0 inch - 501-700,,6.20,new
print-stitch-patches,Embroidery,CREATE,,12.0 inch - 501-700,,7.30,new
print-stitch-patches,Embroidery,CREATE,,13.0 inch - 501-700,,8.50,new
print-stitch-patches,Embroidery,CREATE,,14.0 inch - 501-700,,9.50,new
print-stitch-patches,Embroidery,CREATE,,15.0 inch - 501-700,,10.80,new
print-stitch-patches,Embroidery,CREATE,,16.0 inch - 501-700,,12.00,new
print-stitch-patches,Embroidery,CREATE,,1.0 inch - 701+,,0.95,new
print-stitch-patches,Embroidery,CREATE,,1.5 inch - 701+,,0.95,new
print-stitch-patches,Embroidery,CREATE,,2.0 inch - 701+,,0.95,new
print-stitch-patches,Embroidery,CREATE,,2.5 inch - 701+,,0.95,new
print-stitch-patches,Embroidery,CREATE,,3.0 inch - 701+,,0.75,new
print-stitch-patches,Embroidery,CREATE,,3.5 inch - 701+,,1.00,new
print-stitch-patches,Embroidery,CREATE,,4.0 inch - 701+,,1.10,new
print-stitch-patches,Embroidery,CREATE,,4.5 inch - 701+,,1.80,new
print-stitch-patches,Embroidery,CREATE,,5.0 inch - 701+,,2.20,new
print-stitch-patches,Embroidery,CREATE,,6.0 inch - 701+,,2.80,new
print-stitch-patches,Embroidery,CREATE,,7.0 inch - 701+,,3.80,new
print-stitch-patches,Embroidery,CREATE,,8.0 inch - 701+,,4.00,new
print-stitch-patches,Embroidery,CREATE,,9.0 inch - 701+,,5.00,new
print-stitch-patches,Embroidery,CREATE,,10.0 inch - 701+,,5.50,new
print-stitch-patches,Embroidery,CREATE,,11.0 inch - 701+,,6.00,new
print-stitch-patches,Embroidery,CREATE,,12.0 inch - 701+,,7.00,new
print-stitch-patches,Embroidery,CREATE,,13.0 inch - 701+,,8.20,new
print-stitch-patches,Embroidery,CREATE,,14.0 inch - 701+,,9.00,new
print-stitch-patches,Embroidery,CREATE,,15.0 inch - 701+,,10.00,new
print-stitch-patches,Embroidery,CREATE,,16.0 inch - 701+,,12.00,new
full-color-printed-patches,Sublimation Patches,UPDATE,1 inch - 10,1 inch - 10,6.99,4.19,-40%
full-color-printed-patches,Sublimation Patches,UPDATE,1.5 inch - 10,1.5 inch - 10,6.99,4.19,-40%
full-color-printed-patches,Sublimation Patches,UPDATE,2 inch - 10,2 inch - 10,6.99,4.19,-40%
full-color-printed-patches,Sublimation Patches,UPDATE,2.5 inch - 10,2.5 inch - 10,6.99,4.19,-40%
full-color-printed-patches,Sublimation Patches,UPDATE,3 inch - 10,3 inch - 10,6.99,4.79,-31%
full-color-printed-patches,Sublimation Patches,UPDATE,3.5 inch - 10,3.5 inch - 10,6.99,4.79,-31%
full-color-printed-patches,Sublimation Patches,UPDATE,4 inch - 10,4 inch - 10,6.99,4.79,-31%
full-color-printed-patches,Sublimation Patches,UPDATE,4.5 inch - 10,4.5 inch - 10,6.99,5.39,-23%
full-color-printed-patches,Sublimation Patches,UPDATE,5 inch - 10,5 inch - 10,6.99,6.00,-14%
full-color-printed-patches,Sublimation Patches,UPDATE,6 inch - 10,6 inch - 10,6.99,6.60,-6%
full-color-printed-patches,Sublimation Patches,UPDATE,7 inch - 10,7 inch - 10,7.20,7.20,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,8 inch - 10,8 inch - 10,8.40,8.40,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,9 inch - 10,9 inch - 10,9.60,9.60,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,10 inch - 10,10 inch - 10,10.80,10.80,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,11 inch - 10,11 inch - 10,12.00,12.00,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,12 inch - 10,12 inch - 10,13.20,13.20,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,13 inch - 10,13 inch - 10,13.80,13.80,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,14 inch - 10,14 inch - 10,14.52,14.52,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,15 inch - 10,15 inch - 10,15.24,15.24,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,16 inch - 10,16 inch - 10,15.96,15.96,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1 inch - 11-25,1 inch - 11-25,6.36,4.19,-34%
full-color-printed-patches,Sublimation Patches,UPDATE,1.5 inch - 11-25,1.5 inch - 11-25,6.36,4.19,-34%
full-color-printed-patches,Sublimation Patches,UPDATE,2 inch - 11-25,2 inch - 11-25,6.36,4.19,-34%
full-color-printed-patches,Sublimation Patches,UPDATE,2.5 inch - 11-25,2.5 inch - 11-25,6.36,2.40,-62%
full-color-printed-patches,Sublimation Patches,UPDATE,3 inch - 11-25,3 inch - 11-25,6.36,3.00,-53%
full-color-printed-patches,Sublimation Patches,UPDATE,3.5 inch - 11-25,3.5 inch - 11-25,6.36,3.12,-51%
full-color-printed-patches,Sublimation Patches,UPDATE,4 inch - 11-25,4 inch - 11-25,6.36,3.48,-45%
full-color-printed-patches,Sublimation Patches,UPDATE,4.5 inch - 11-25,4.5 inch - 11-25,6.36,3.60,-43%
full-color-printed-patches,Sublimation Patches,UPDATE,5 inch - 11-25,5 inch - 11-25,6.36,4.32,-32%
full-color-printed-patches,Sublimation Patches,UPDATE,6 inch - 11-25,6 inch - 11-25,6.36,4.38,-31%
full-color-printed-patches,Sublimation Patches,UPDATE,7 inch - 11-25,7 inch - 11-25,6.36,5.40,-15%
full-color-printed-patches,Sublimation Patches,UPDATE,8 inch - 11-25,8 inch - 11-25,6.60,6.60,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,9 inch - 11-25,9 inch - 11-25,7.80,7.80,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,10 inch - 11-25,10 inch - 11-25,9.60,9.60,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,11 inch - 11-25,11 inch - 11-25,10.80,10.80,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,12 inch - 11-25,12 inch - 11-25,12.00,12.00,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,13 inch - 11-25,13 inch - 11-25,12.60,12.60,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,14 inch - 11-25,14 inch - 11-25,13.50,13.50,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,15 inch - 11-25,15 inch - 11-25,14.22,14.22,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,16 inch - 11-25,16 inch - 11-25,14.88,14.88,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1 inch - 26-50,1 inch - 26-50,2.70,2.25,-17%
full-color-printed-patches,Sublimation Patches,UPDATE,1.5 inch - 26-50,1.5 inch - 26-50,2.70,2.25,-17%
full-color-printed-patches,Sublimation Patches,UPDATE,2 inch - 26-50,2 inch - 26-50,2.70,2.25,-17%
full-color-printed-patches,Sublimation Patches,UPDATE,2.5 inch - 26-50,2.5 inch - 26-50,2.70,2.25,-17%
full-color-printed-patches,Sublimation Patches,UPDATE,3 inch - 26-50,3 inch - 26-50,2.70,2.25,-17%
full-color-printed-patches,Sublimation Patches,UPDATE,3.5 inch - 26-50,3.5 inch - 26-50,2.70,2.28,-16%
full-color-printed-patches,Sublimation Patches,UPDATE,4 inch - 26-50,4 inch - 26-50,2.70,2.28,-16%
full-color-printed-patches,Sublimation Patches,UPDATE,4.5 inch - 26-50,4.5 inch - 26-50,2.70,2.40,-11%
full-color-printed-patches,Sublimation Patches,UPDATE,5 inch - 26-50,5 inch - 26-50,2.70,2.70,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,6 inch - 26-50,6 inch - 26-50,3.60,3.60,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,7 inch - 26-50,7 inch - 26-50,4.80,4.80,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,8 inch - 26-50,8 inch - 26-50,6.00,6.00,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,9 inch - 26-50,9 inch - 26-50,7.20,7.20,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,10 inch - 26-50,10 inch - 26-50,9.00,9.00,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,11 inch - 26-50,11 inch - 26-50,9.60,9.60,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,12 inch - 26-50,12 inch - 26-50,10.80,10.80,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,13 inch - 26-50,13 inch - 26-50,11.40,11.40,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,14 inch - 26-50,14 inch - 26-50,12.12,12.12,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,15 inch - 26-50,15 inch - 26-50,12.84,12.84,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,16 inch - 26-50,16 inch - 26-50,13.62,13.62,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1 inch - 51-100,1 inch - 51-100,1.44,1.44,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1.5 inch - 51-100,1.5 inch - 51-100,1.44,1.44,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,2 inch - 51-100,2 inch - 51-100,1.44,1.44,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,2.5 inch - 51-100,2.5 inch - 51-100,1.44,1.32,-8%
full-color-printed-patches,Sublimation Patches,UPDATE,3 inch - 51-100,3 inch - 51-100,1.44,1.28,-11%
full-color-printed-patches,Sublimation Patches,UPDATE,3.5 inch - 51-100,3.5 inch - 51-100,1.50,1.50,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4 inch - 51-100,4 inch - 51-100,1.72,1.72,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4.5 inch - 51-100,4.5 inch - 51-100,1.93,1.93,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,5 inch - 51-100,5 inch - 51-100,2.15,2.15,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,6 inch - 51-100,6 inch - 51-100,2.57,2.57,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,7 inch - 51-100,7 inch - 51-100,3.01,3.01,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,8 inch - 51-100,8 inch - 51-100,3.43,3.43,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,9 inch - 51-100,9 inch - 51-100,3.86,3.86,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,10 inch - 51-100,10 inch - 51-100,4.29,4.29,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,11 inch - 51-100,11 inch - 51-100,4.72,4.72,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,12 inch - 51-100,12 inch - 51-100,5.15,5.15,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,13 inch - 51-100,13 inch - 51-100,6.12,6.12,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,14 inch - 51-100,14 inch - 51-100,6.84,6.84,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,15 inch - 51-100,15 inch - 51-100,7.68,7.68,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,16 inch - 51-100,16 inch - 51-100,8.34,8.34,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1 inch - 101-199,1 inch - 101-199,0.70,0.32,-54%
full-color-printed-patches,Sublimation Patches,UPDATE,1.5 inch - 101-199,1.5 inch - 101-199,0.70,0.47,-33%
full-color-printed-patches,Sublimation Patches,UPDATE,2 inch - 101-199,2 inch - 101-199,0.70,0.64,-9%
full-color-printed-patches,Sublimation Patches,UPDATE,2.5 inch - 101-199,2.5 inch - 101-199,0.80,0.80,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,3 inch - 101-199,3 inch - 101-199,0.95,0.95,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,3.5 inch - 101-199,3.5 inch - 101-199,1.12,1.12,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4 inch - 101-199,4 inch - 101-199,1.27,1.27,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4.5 inch - 101-199,4.5 inch - 101-199,1.43,1.43,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,5 inch - 101-199,5 inch - 101-199,1.58,1.58,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,6 inch - 101-199,6 inch - 101-199,1.91,1.91,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,7 inch - 101-199,7 inch - 101-199,2.23,2.23,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,8 inch - 101-199,8 inch - 101-199,2.54,2.54,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,9 inch - 101-199,9 inch - 101-199,2.86,2.86,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,10 inch - 101-199,10 inch - 101-199,3.18,3.18,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,11 inch - 101-199,11 inch - 101-199,3.49,3.49,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,12 inch - 101-199,12 inch - 101-199,3.81,3.81,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,13 inch - 101-199,13 inch - 101-199,4.50,4.50,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,14 inch - 101-199,14 inch - 101-199,5.28,5.28,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,15 inch - 101-199,15 inch - 101-199,5.97,5.97,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,16 inch - 101-199,16 inch - 101-199,6.57,6.57,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1 inch - 200-499,1 inch - 200-499,0.35,0.23,-34%
full-color-printed-patches,Sublimation Patches,UPDATE,1.5 inch - 200-499,1.5 inch - 200-499,0.35,0.34,-3%
full-color-printed-patches,Sublimation Patches,UPDATE,2 inch - 200-499,2 inch - 200-499,0.43,0.43,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,2.5 inch - 200-499,2.5 inch - 200-499,0.56,0.56,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,3 inch - 200-499,3 inch - 200-499,0.67,0.67,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,3.5 inch - 200-499,3.5 inch - 200-499,0.78,0.78,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4 inch - 200-499,4 inch - 200-499,0.89,0.89,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4.5 inch - 200-499,4.5 inch - 200-499,1.01,1.01,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,5 inch - 200-499,5 inch - 200-499,1.12,1.12,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,6 inch - 200-499,6 inch - 200-499,1.34,1.34,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,7 inch - 200-499,7 inch - 200-499,1.56,1.56,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,8 inch - 200-499,8 inch - 200-499,1.79,1.79,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,9 inch - 200-499,9 inch - 200-499,2.00,2.00,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,10 inch - 200-499,10 inch - 200-499,2.23,2.23,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,11 inch - 200-499,11 inch - 200-499,2.45,2.45,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,12 inch - 200-499,12 inch - 200-499,2.68,2.68,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,13 inch - 200-499,13 inch - 200-499,3.36,3.36,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,14 inch - 200-499,14 inch - 200-499,4.05,4.05,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,15 inch - 200-499,15 inch - 200-499,4.68,4.68,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,16 inch - 200-499,16 inch - 200-499,5.31,5.31,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1 inch - 500-999,1 inch - 500-999,0.16,0.16,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1.5 inch - 500-999,1.5 inch - 500-999,0.25,0.25,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,2 inch - 500-999,2 inch - 500-999,0.32,0.32,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,2.5 inch - 500-999,2.5 inch - 500-999,0.41,0.41,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,3 inch - 500-999,3 inch - 500-999,0.49,0.49,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,3.5 inch - 500-999,3.5 inch - 500-999,0.56,0.56,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4 inch - 500-999,4 inch - 500-999,0.65,0.65,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4.5 inch - 500-999,4.5 inch - 500-999,0.73,0.73,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,5 inch - 500-999,5 inch - 500-999,0.82,0.82,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,6 inch - 500-999,6 inch - 500-999,0.98,0.98,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,7 inch - 500-999,7 inch - 500-999,1.14,1.14,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,8 inch - 500-999,8 inch - 500-999,1.30,1.30,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,9 inch - 500-999,9 inch - 500-999,1.47,1.47,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,10 inch - 500-999,10 inch - 500-999,1.63,1.63,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,11 inch - 500-999,11 inch - 500-999,1.79,1.79,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,12 inch - 500-999,12 inch - 500-999,1.96,1.96,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,13 inch - 500-999,13 inch - 500-999,2.58,2.58,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,14 inch - 500-999,14 inch - 500-999,3.27,3.27,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,15 inch - 500-999,15 inch - 500-999,4.08,4.08,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,16 inch - 500-999,16 inch - 500-999,4.77,4.77,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1 inch - 1000+,1 inch - 1000+,0.15,0.15,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,1.5 inch - 1000+,1.5 inch - 1000+,0.22,0.22,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,2 inch - 1000+,2 inch - 1000+,0.29,0.29,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,2.5 inch - 1000+,2.5 inch - 1000+,0.37,0.37,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,3 inch - 1000+,3 inch - 1000+,0.44,0.44,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,3.5 inch - 1000+,3.5 inch - 1000+,0.50,0.50,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4 inch - 1000+,4 inch - 1000+,0.59,0.59,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,4.5 inch - 1000+,4.5 inch - 1000+,0.67,0.67,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,5 inch - 1000+,5 inch - 1000+,0.73,0.73,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,6 inch - 1000+,6 inch - 1000+,0.88,0.88,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,7 inch - 1000+,7 inch - 1000+,1.02,1.02,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,8 inch - 1000+,8 inch - 1000+,1.18,1.18,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,9 inch - 1000+,9 inch - 1000+,1.31,1.31,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,10 inch - 1000+,10 inch - 1000+,1.46,1.46,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,11 inch - 1000+,11 inch - 1000+,1.60,1.60,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,12 inch - 1000+,12 inch - 1000+,1.75,1.75,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,13 inch - 1000+,13 inch - 1000+,2.39,2.39,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,14 inch - 1000+,14 inch - 1000+,3.06,3.06,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,15 inch - 1000+,15 inch - 1000+,3.84,3.84,+0%
full-color-printed-patches,Sublimation Patches,UPDATE,16 inch - 1000+,16 inch - 1000+,4.56,4.56,+0%
embroidered-patches,Embroidery,UPDATE,1.0 inch - 10,1.0 inch - 10-15,6.99,6.99,+0%
embroidered-patches,Embroidery,UPDATE,1.5 inch - 10,1.5 inch - 10-15,6.99,6.99,+0%
embroidered-patches,Embroidery,UPDATE,2.0 inch - 10,2.0 inch - 10-15,6.99,6.99,+0%
embroidered-patches,Embroidery,UPDATE,2.5 inch - 10,2.5 inch - 10-15,6.99,6.99,+0%
embroidered-patches,Embroidery,UPDATE,3.0 inch - 10,3.0 inch - 10-15,7.99,7.99,+0%
embroidered-patches,Embroidery,UPDATE,3.5 inch - 10,3.5 inch - 10-15,7.99,7.99,+0%
embroidered-patches,Embroidery,UPDATE,4.0 inch - 10,4.0 inch - 10-15,7.99,7.99,+0%
embroidered-patches,Embroidery,UPDATE,4.5 inch - 10,4.5 inch - 10-15,8.99,8.99,+0%
embroidered-patches,Embroidery,UPDATE,5.0 inch - 10,5.0 inch - 10-15,10.00,10.00,+0%
embroidered-patches,Embroidery,UPDATE,6.0 inch - 10,6.0 inch - 10-15,11.00,11.00,+0%
embroidered-patches,Embroidery,UPDATE,7.0 inch - 10,7.0 inch - 10-15,12.00,12.00,+0%
embroidered-patches,Embroidery,UPDATE,8.0 inch - 10,8.0 inch - 10-15,14.00,14.00,+0%
embroidered-patches,Embroidery,UPDATE,9.0 inch - 10,9.0 inch - 10-15,16.00,16.00,+0%
embroidered-patches,Embroidery,UPDATE,10.0 inch - 10,10.0 inch - 10-15,18.00,18.00,+0%
embroidered-patches,Embroidery,UPDATE,11.0 inch - 10,11.0 inch - 10-15,20.00,20.00,+0%
embroidered-patches,Embroidery,UPDATE,12.0 inch - 10,12.0 inch - 10-15,22.00,22.00,+0%
embroidered-patches,Embroidery,UPDATE,13.0 inch - 10,13.0 inch - 10-15,23.00,23.00,+0%
embroidered-patches,Embroidery,UPDATE,14.0 inch - 10,14.0 inch - 10-15,24.20,24.20,+0%
embroidered-patches,Embroidery,UPDATE,15.0 inch - 10,15.0 inch - 10-15,25.40,25.40,+0%
embroidered-patches,Embroidery,UPDATE,16.0 inch - 10,16.0 inch - 10-15,26.60,26.60,+0%
embroidered-patches,Embroidery,UPDATE,1.0 inch - 11-25,1.0 inch - 16-25,6.36,3.75,-41%
embroidered-patches,Embroidery,UPDATE,1.5 inch - 11-25,1.5 inch - 16-25,6.36,3.80,-40%
