Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Status
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #81-85 - 25-49,BUMPER-81-85-25-49,0,shopify,100,deny,manual,2.26,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #81-85 - 50-99,BUMPER-81-85-50-99,0,shopify,100,deny,manual,1.33,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #81-85 - 100-249,BUMPER-81-85-100-249,0,shopify,100,deny,manual,0.88,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #81-85 - 250-499,BUMPER-81-85-250-499,0,shopify,100,deny,manual,0.65,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #81-85 - 500+,BUMPER-81-85-500plus,0,shopify,100,deny,manual,0.45,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #86-90 - 25-49,BUMPER-86-90-25-49,0,shopify,100,deny,manual,2.33,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #86-90 - 50-99,BUMPER-86-90-50-99,0,shopify,100,deny,manual,1.38,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #86-90 - 100-249,BUMPER-86-90-100-249,0,shopify,100,deny,manual,0.91,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #86-90 - 250-499,BUMPER-86-90-250-499,0,shopify,100,deny,manual,0.68,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #86-90 - 500+,BUMPER-86-90-500plus,0,shopify,100,deny,manual,0.47,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #91-95 - 25-49,BUMPER-91-95-25-49,0,shopify,100,deny,manual,2.40,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #91-95 - 50-99,BUMPER-91-95-50-99,0,shopify,100,deny,manual,1.42,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #91-95 - 100-249,BUMPER-91-95-100-249,0,shopify,100,deny,manual,0.94,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #91-95 - 250-499,BUMPER-91-95-250-499,0,shopify,100,deny,manual,0.70,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #91-95 - 500+,BUMPER-91-95-500plus,0,shopify,100,deny,manual,0.48,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #96-100 - 25-49,BUMPER-96-100-25-49,0,shopify,100,deny,manual,2.47,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #96-100 - 50-99,BUMPER-96-100-50-99,0,shopify,100,deny,manual,1.46,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #96-100 - 100-249,BUMPER-96-100-100-249,0,shopify,100,deny,manual,0.96,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #96-100 - 250-499,BUMPER-96-100-250-499,0,shopify,100,deny,manual,0.72,,TRUE,TRUE,,,,,,,,,lb
custom-bumper-stickers,Custom Bumper Stickers,Custom bumper stickers - durable and weather-resistant for vehicles.,Patch Kraze,Uncategorized,stickers,"Custom Bumper Stickers, stickers, bumper, car, vehicle",TRUE,,Style #96-100 - 500+,BUMPER-96-100-500plus,0,shopify,100,deny,manual,0.49,,TRUE,TRUE,,,,,,,,,lb
